Fecha,Duración media de la sesión,Búsquedas orgánicas,Rebotes,Salidas,Usuarios nuevos,Sesiones,Valor medio de pedido,Tasa de conversión de comercio electrónico,Número de unidades agregadas al carrito,Valor por sesión,Número de veces que el producto que ha retirado del carrito,Transacciones,Porcentaje compra/detalle,Porcentaje carrito/detalle,Ingresos,CTR de la lista de productos,Clics de la lista de productos,Sesiones con búsquedas,Sesiones con evento,Número de pagos de productos,Páginas/sesión,Cantidad,Compras Redsys,Compras Paypal
20160629,0:01:57,116,118,1277,842,1282,"30,67 ","0,94 ",130,"0,29 ",29,12,"1,39 ","10,20 ","368,00 ","4,14 ",986,8,1148,137,"3,4",20,"81,82 ","45,45 "
20160818,0:02:21,116,59,482,334,486,"36,69 ","1,03 ",52,"0,38 ",14,5,"2,71 ","10,59 ","183,45 ","2,41 ",285,1,419,24,"3,57",11,"500,00 ","0,00 "
20160721,0:02:23,114,70,608,395,615,"33,60 ","1,46 ",80,"0,49 ",26,9,"2,83 ","13,00 ","302,37 ","2,95 ",443,1,533,68,"3,89",17,"700,00 ","200,00 "
20160611,0:02:07,112,77,467,291,468,"54,35 ","0,85 ",52,"0,46 ",10,4,"2,08 ","8,49 ","217,40 ","2,68 ",259,3,380,67,"3,32",12,"100,00 ","66,67 "
20160630,0:01:47,112,123,1082,687,1087,"39,38 ","1,01 ",95,"0,40 ",26,11,"2,20 ","9,52 ","433,16 ","4,37 ",813,4,953,60,"3,33",25,"175,00 ","100,00 "
20160802,0:02:46,112,79,614,383,618,"42,05 ","1,29 ",95,"0,54 ",24,8,"3,42 ","16,70 ","336,39 ","2,58 ",451,7,517,77,"4,16",17,"50,00 ","50,00 "
20160719,0:02:27,111,87,676,423,680,"20,85 ","1,47 ",48,"0,31 ",12,10,"2,33 ","7,44 ","208,50 ","2,82 ",496,4,568,52,"4,12",15,"125,00 ","125,00 "
20160809,0:02:38,111,44,289,183,292,"38,89 ","4,79 ",55,"1,86 ",9,14,"10,89 ","16,73 ","544,46 ","2,79 ",162,0,239,16,"3,1",30,"0,00 ","0,00 "
20160501,0:02:51,110,85,577,332,585,"39,44 ","1,54 ",96,"0,61 ",25,9,"2,46 ","13,44 ","354,99 ","3,07 ",527,2,493,68,"4,16",17,"350,00 ","100,00 "
20160402,0:02:35,109,47,375,246,375,"24,04 ","1,33 ",39,"0,32 ",14,5,"1,08 ","8,01 ","120,22 ","3,55 ",314,4,326,24,"3,85",5,"83,33 ","16,67 "
20160514,0:02:00,108,60,392,268,394,"32,32 ","1,27 ",36,"0,41 ",15,5,"1,61 ","7,23 ","161,60 ","3,35 ",315,2,332,37,"3,67",8,"200,00 ","50,00 "
20160713,0:03:01,108,52,433,251,434,"33,10 ","2,07 ",70,"0,69 ",17,9,"3,81 ","15,48 ","297,87 ","2,93 ",338,1,370,70,"4,05",17,"600,00 ","400,00 "
20160323,0:02:29,107,60,590,372,592,"56,28 ","1,01 ",32,"0,57 ",9,6,"1,67 ","4,72 ","337,66 ","3,00 ",504,0,524,27,"4,08",11,"0,00 ","0,00 "
20160708,0:02:02,106,52,492,354,496,"29,69 ","2,82 ",59,"0,84 ",16,14,"6,28 ","14,57 ","415,64 ","3,99 ",355,2,435,52,"3,61",26,"250,00 ","200,00 "
20160702,0:01:41,105,65,356,216,361,"48,38 ","1,11 ",33,"0,54 ",13,4,"2,88 ","9,51 ","193,50 ","2,88 ",186,2,287,16,"3,12",10,"100,00 ","100,00 "
20160728,0:03:23,105,60,437,263,443,"31,42 ","1,35 ",85,"0,43 ",29,6,"2,62 ","18,10 ","188,50 ","2,81 ",353,0,367,85,"4,24",11,"0,00 ","0,00 "
20170225,0:03:23,105,51,329,168,331,"32,41 ","1,81 ",62,"0,59 ",26,6,"1,68 ","13,94 ","194,47 ","3,18 ",292,2,275,77,"4,08",7,"50,00 ","100,00 "
20160319,0:01:42,102,48,390,270,390,"26,95 ","1,28 ",44,"0,35 ",11,5,"1,07 ","8,76 ","134,77 ","3,01 ",277,1,336,31,"3,48",5,"150,00 ","100,00 "
20160804,0:02:56,102,56,353,237,357,"58,27 ","0,56 ",69,"0,33 ",17,2,"1,95 ","15,96 ","116,54 ","2,82 ",254,3,293,59,"3,84",6,"33,33 ","66,67 "
20170101,0:01:30,102,38,305,169,309,"19,28 ","0,97 ",27,"0,19 ",4,3,"0,85 ","7,12 ","57,85 ","2,54 ",143,1,263,16,"2,91",3,"300,00 ","0,00 "
20160619,0:02:01,101,86,543,314,549,"32,16 ","0,73 ",65,"0,23 ",19,4,"1,16 ","10,63 ","128,65 ","3,00 ",318,5,449,46,"3,27",7,"42,86 ","14,29 "
20160712,0:03:27,100,69,391,214,394,"59,33 ","2,54 ",107,"1,51 ",30,10,"6,75 ","20,89 ","593,33 ","3,06 ",359,2,318,276,"4,61",33,"116,67 ","66,67 "
20160327,0:02:37,99,60,429,264,431,"51,23 ","0,70 ",39,"0,36 ",12,3,"1,35 ","8,76 ","153,70 ","2,82 ",345,0,366,25,"3,83",6,"0,00 ","0,00 "
20160604,0:02:05,99,98,519,304,521,"54,85 ","0,38 ",60,"0,21 ",44,2,"0,96 ","9,39 ","109,70 ","3,19 ",338,2,416,36,"3,39",6,"33,33 ","66,67 "
20160805,0:02:41,99,33,229,142,232,"21,93 ","1,29 ",34,"0,28 ",4,3,"1,79 ","13,45 ","65,79 ","2,76 ",149,2,186,62,"3,73",5,"50,00 ","100,00 "
20160808,0:02:47,99,45,281,178,283,"38,77 ","1,06 ",28,"0,41 ",5,3,"1,85 ","8,86 ","116,31 ","2,77 ",192,4,231,33,"3,65",6,"28,57 ","14,29 "
20161222,0:02:35,99,57,368,201,374,"35,33 ","4,55 ",52,"1,61 ",13,17,"5,57 ","11,13 ","600,57 ","3,54 ",224,3,309,41,"3,33",26,"133,33 ","66,67 "
20160616,0:02:43,98,91,605,380,610,"41,70 ","2,13 ",72,"0,89 ",18,13,"4,17 ","8,75 ","542,04 ","3,21 ",455,4,501,59,"3,83",31,"175,00 ","50,00 "
20161217,0:01:48,98,55,353,206,354,"25,18 ","2,26 ",32,"0,57 ",10,8,"2,55 ","8,16 ","201,43 ","2,84 ",158,0,292,28,"2,99",10,"0,00 ","0,00 "
20160508,0:02:51,97,68,418,258,422,"35,68 ","0,95 ",37,"0,34 ",9,4,"1,21 ","7,49 ","142,70 ","2,94 ",275,1,343,27,"3,61",6,"200,00 ","200,00 "
20160821,0:02:29,97,68,462,229,464,"50,01 ","1,29 ",48,"0,65 ",18,6,"2,23 ","7,81 ","300,08 ","3,02 ",316,5,386,39,"3,54",13,"25,00 ","50,00 "
20160623,0:01:59,95,86,438,291,440,"34,03 ","3,86 ",27,"1,31 ",3,17,"6,04 ","5,43 ","578,45 ","2,57 ",198,2,342,26,"3,18",31,"150,00 ","150,00 "
20160703,0:02:41,95,81,566,264,567,"34,55 ","1,76 ",121,"0,61 ",43,10,"3,41 ","19,48 ","345,47 ","3,12 ",454,5,477,104,"4,01",21,"120,00 ","80,00 "
20170106,0:02:25,95,61,443,215,445,"29,24 ","1,35 ",51,"0,39 ",17,6,"2,18 ","10,70 ","175,42 ","2,98 ",287,2,377,48,"3,44",12,"150,00 ","150,00 "
20171231,0:01:54,95,175,645,265,649,"30,78 ","2,16 ",88,"0,66 ",23,14,"3,26 ","14,17 ","430,86 ","2,22 ",434,6,450,73,"2,9",20,"183,33 ","50,00 "
20161223,0:01:31,94,58,321,184,324,"29,62 ","0,93 ",37,"0,27 ",24,3,"0,96 ","10,83 ","88,85 ","2,28 ",95,2,258,12,"2,29",3,"100,00 ","50,00 "
20170105,0:01:56,93,66,364,229,367,"31,93 ","1,63 ",33,"0,52 ",10,6,"2,42 ","9,70 ","191,60 ","3,49 ",202,4,283,19,"3,05",8,"50,00 ","50,00 "
20160617,0:02:32,92,84,460,271,464,"27,62 ","2,16 ",30,"0,60 ",9,10,"3,28 ","6,15 ","276,20 ","3,06 ",244,1,369,54,"3,08",16,"200,00 ","100,00 "
20160720,0:02:34,91,80,692,445,700,"31,25 ","1,29 ",47,"0,40 ",22,9,"2,95 ","6,32 ","281,22 ","2,89 ",527,3,593,22,"4,01",22,"133,33 ","33,33 "
20171224,0:01:21,89,110,399,184,403,"61,18 ","0,50 ",27,"0,30 ",15,2,"1,96 ","8,82 ","122,35 ","1,91 ",164,0,275,22,"2,24",6,"0,00 ","0,00 "
20160324,0:02:09,88,46,440,319,442,"35,05 ","0,68 ",31,"0,24 ",8,3,"1,20 ","7,21 ","105,15 ","2,60 ",330,2,385,14,"3,95",5,"33,33 ","66,67 "
20160624,0:02:16,88,44,317,201,320,"15,95 ","0,31 ",27,"0,05 ",8,1,"0,30 ","8,23 ","15,95 ","2,90 ",177,1,265,24,"3,21",1,"100,00 ","200,00 "
20160710,0:02:47,88,52,440,211,442,"25,36 ","2,26 ",84,"0,57 ",33,10,"3,39 ","20,10 ","253,62 ","3,51 ",339,1,386,99,"3,83",15,"800,00 ","200,00 "
20160812,0:02:33,88,24,192,137,193,"39,37 ","4,15 ",27,"1,63 ",12,8,"8,99 ","13,48 ","314,99 ","2,73 ",102,2,164,21,"3,45",17,"33,33 ","133,33 "
20160815,0:02:27,88,100,505,305,507,"35,92 ","0,79 ",58,"0,28 ",15,4,"1,33 ","12,77 ","143,70 ","2,71 ",324,5,370,40,"3,67",6,"60,00 ","20,00 "
20160715,0:01:54,86,61,381,246,385,"29,44 ","3,64 ",56,"1,07 ",7,14,"6,32 ","9,62 ","412,19 ","3,24 ",222,0,317,28,"3,23",32,"0,00 ","0,00 "
20160626,0:01:37,85,50,372,244,374,"40,61 ","1,87 ",45,"0,76 ",9,7,"3,64 ","9,61 ","284,30 ","2,34 ",181,2,313,20,3,14,"200,00 ","50,00 "
20160722,0:02:04,85,58,438,290,441,"28,52 ","0,91 ",34,"0,26 ",14,4,"1,61 ","7,80 ","114,07 ","2,65 ",259,4,370,34,"3,34",7,"75,00 ","25,00 "
20160725,0:02:27,79,37,278,183,279,"28,96 ","2,87 ",35,"0,83 ",8,8,"5,51 ","12,87 ","231,66 ","2,20 ",109,2,231,31,"3,28",15,"300,00 ","100,00 "
20160618,0:02:22,78,60,336,224,337,"30,58 ","0,89 ",25,"0,27 ",5,3,"1,18 ","5,92 ","91,75 ","3,02 ",186,1,273,18,"3,2",5,"300,00 ","0,00 "
20160326,0:01:56,77,45,282,182,283,"42,62 ","1,06 ",24,"0,45 ",7,3,"1,01 ","8,11 ","127,85 ","2,88 ",177,4,233,14,"3,35",3,"40,00 ","20,00 "
20160729,0:02:32,77,42,248,149,253,"36,64 ","1,98 ",19,"0,72 ",1,5,"5,32 ","10,11 ","183,20 ","2,34 ",137,1,197,42,"3,68",10,"300,00 ","200,00 "
20160820,0:01:44,75,60,253,167,254,"28,01 ","0,39 ",11,"0,11 ",4,1,"0,47 ","5,19 ","28,01 ","2,11 ",93,0,191,9,"2,82",1,"0,00 ","0,00 "
20160813,0:02:24,73,32,176,116,177,"41,42 ","1,13 ",19,"0,47 ",9,2,"1,14 ","9,09 ","82,85 ","2,58 ",116,1,142,10,"3,6",3,"200,00 ","0,00 "
20180209,0:02:21,72,79,333,145,339,"38,33 ","6,49 ",54,"2,49 ",17,22,"12,30 ","17,48 ","843,21 ","2,22 ",206,2,251,70,"2,77",39,"100,00 ","50,00 "
20160625,0:01:33,71,65,323,208,323,"17,95 ","0,62 ",21,"0,11 ",3,2,"0,56 ","5,00 ","35,90 ","3,00 ",164,4,254,16,"3,01",2,"50,00 ","0,00 "
20160731,0:03:09,71,35,193,119,193,"43,78 ","2,07 ",60,"0,91 ",9,4,"4,18 ","20,08 ","175,13 ","3,28 ",162,1,154,120,"4,47",12,"300,00 ","100,00 "
20161225,0:01:59,69,29,241,140,241,"22,95 ","0,41 ",23,"0,10 ",6,1,"0,38 ","7,58 ","22,95 ","3,31 ",114,3,208,9,"2,75",1,"33,33 ","0,00 "
20160717,0:01:45,66,42,283,194,287,"27,97 ","0,35 ",24,"0,10 ",8,1,"0,65 ","7,17 ","27,97 ","2,96 ",137,2,240,16,"2,76",2,"50,00 ","0,00 "
20160807,0:01:50,66,32,189,118,189,"0,00 ","0,00 ",13,"0,00 ",5,0,"0,00 ","8,12 ","0,00 ","2,65 ",77,2,151,5,"2,85",0,"0,00 ","50,00 "
20160814,0:03:21,66,30,177,119,178,"44,90 ","2,25 ",36,"1,01 ",52,4,"3,33 ","15,24 ","179,60 ","3,30 ",149,3,145,25,"4,16",8,"50,00 ","50,00 "
20160325,0:02:25,64,49,380,253,383,"34,95 ","0,26 ",20,"0,09 ",10,1,"0,26 ","4,42 ","34,95 ","2,37 ",253,0,326,26,"3,94",1,"0,00 ","0,00 "
20160724,0:02:20,63,33,266,171,266,"19,31 ","1,13 ",21,"0,22 ",8,3,"1,20 ","5,69 ","57,94 ","2,66 ",161,3,232,11,"3,45",4,"100,00 ","0,00 "
20161231,0:02:41,63,26,194,97,197,"38,91 ","2,03 ",29,"0,79 ",16,4,"2,59 ","10,37 ","155,65 ","4,43 ",146,1,167,15,"3,56",7,"300,00 ","100,00 "
20160806,0:01:48,62,38,186,112,192,"24,45 ","1,04 ",9,"0,25 ",1,2,"1,31 ","5,88 ","48,90 ","3,21 ",100,0,150,5,"3,26",2,"0,00 ","0,00 "
20160723,0:02:16,57,22,245,156,246,"18,36 ","2,44 ",44,"0,45 ",13,6,"2,59 ","9,39 ","110,18 ","3,01 ",140,0,218,25,"3,32",8,"0,00 ","0,00 "
20160716,0:02:28,54,39,227,151,228,"19,92 ","1,75 ",33,"0,35 ",8,4,"1,70 ","11,22 ","79,70 ","3,30 ",135,2,182,38,"3,57",5,"50,00 ","150,00 "
20160730,0:02:37,52,28,160,97,160,"52,72 ","0,62 ",13,"0,33 ",3,1,"1,72 ","11,21 ","52,72 ","2,76 ",89,0,129,21,"3,28",2,"0,00 ","0,00 "
20160709,0:02:36,50,26,160,111,160,"36,98 ","1,25 ",16,"0,46 ",4,2,"3,45 ","12,93 ","73,96 ","1,79 ",80,1,130,13,"3,76",4,"200,00 ","0,00 "
20161224,0:01:21,44,26,156,75,158,"61,58 ","1,27 ",41,"0,78 ",8,2,"2,33 ","22,67 ","123,16 ","2,64 ",59,1,131,68,"2,37",5,"100,00 ","100,00 "
20160711,0:03:00,42,47,230,110,235,"35,16 ","8,94 ",57,"3,14 ",14,21,"17,37 ","20,08 ","738,28 ","3,18 ",188,0,178,61,"3,99",47,"0,00 ","0,00 "
20180212,0:02:24,2,8,15,9,29,"55,76 ","31,03 ",0,"17,30 ",0,9,"237,50 ","0,00 ","501,82 ","2,38 ",1,0,19,0,"0,59",22,"0,00 ","0,00 "
20180210,0:01:45,0,12,22,2,27,"0,00 ","0,00 ",0,"0,00 ",0,0,"0,00 ","0,00 ","0,00 ","0,00 ",0,0,15,1,"1,04",0,"0,00 ","0,00 "
20180211,0:03:42,0,8,21,5,29,"0,00 ","0,00 ",0,"0,00 ",0,0,"0,00 ","0,00 ","0,00 ","0,00 ",0,0,21,0,"1,1",0,"0,00 ","0,00 "
